name,region,width,geometry
Beningborough Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30668,54.5192],[-1.3068,54.51912]]}"
Nunnington Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30717,54.52023],[-1.30714,54.52093]]}"
Nunnington Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30714,54.52093],[-1.30813,54.52082]]}"
Nunnington Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30813,54.52082],[-1.30842,54.52071]]}"
Nunnington Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30813,54.52082],[-1.30804,54.52068]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30714,54.52093],[-1.30654,54.52094]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30654,54.52094],[-1.30632,54.52093]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30654,54.52094],[-1.3065,54.52082]]}"
Berrington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30953,54.51922],[-1.30853,54.51942]]}"
Berrington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30853,54.51942],[-1.30791,54.51902]]}"
Berrington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30791,54.51902],[-1.30751,54.51875]]}"
Berrington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30751,54.51875],[-1.30734,54.51863]]}"
Berrington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30751,54.51875],[-1.30765,54.51867]]}"
Alfriston Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30791,54.51902],[-1.30862,54.5189]]}"
Alfriston Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30862,54.5189],[-1.30893,54.51886]]}"
Alfriston Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30862,54.5189],[-1.30848,54.51858]]}"
Alfriston Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30848,54.51858],[-1.30837,54.51843]]}"
Alfriston Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30848,54.51858],[-1.30866,54.51856]]}"
Hanbury Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30853,54.51942],[-1.30845,54.51997]]}"
Hanbury Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30845,54.51997],[-1.30952,54.51997]]}"
Hanbury Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30952,54.51997],[-1.30957,54.51988]]}"
Hanbury Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30952,54.51997],[-1.30935,54.51993]]}"
Emmetts Garden,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30872,54.51782],[-1.308,54.51804]]}"
Emmetts Garden,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.308,54.51804],[-1.30733,54.51824]]}"
Emmetts Garden,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30733,54.51824],[-1.3064,54.51834]]}"
Emmetts Garden,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3064,54.51834],[-1.30612,54.51821]]}"
Emmetts Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3064,54.51834],[-1.30627,54.51842]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30733,54.51824],[-1.3071,54.51799]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3071,54.51799],[-1.307,54.51788]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3071,54.51799],[-1.30725,54.51793]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.308,54.51804],[-1.30763,54.51764]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30763,54.51764],[-1.30753,54.51752]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30763,54.51764],[-1.30746,54.51769]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30278,54.51953],[-1.30267,54.51947]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30351,54.52031],[-1.30347,54.52036]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30347,54.52036],[-1.30341,54.52042]]}"
Florence Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30562,54.51793],[-1.30569,54.51786]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30669,54.5176],[-1.30636,54.51747]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30636,54.51747],[-1.30608,54.51736]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30636,54.51747],[-1.30645,54.51737]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30543,54.51783],[-1.30537,54.5178]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30537,54.5178],[-1.3053,54.51776]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30608,54.51736],[-1.30595,54.51731]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30595,54.51731],[-1.30586,54.51728]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30612,54.51821],[-1.30606,54.51803]]}"
Regency Park,MiddlesbroughandStockton,6.6,"{""type"":""LineString"",""coordinates"":[[-1.30658,54.50995],[-1.30642,54.50997]]}"
Regency Park,MiddlesbroughandStockton,6.6,"{""type"":""LineString"",""coordinates"":[[-1.30642,54.50997],[-1.30627,54.50999]]}"
Regency Park,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30686,54.51129],[-1.307,54.5113]]}"
Regency Park,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30562,54.51021],[-1.30522,54.50981]]}"
Regency Park,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30522,54.50981],[-1.3052,54.50976]]}"
Regency Park,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3052,54.50976],[-1.30522,54.50943]]}"
Regency Park,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30522,54.50943],[-1.30516,54.50926]]}"
Regency Park,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30522,54.50943],[-1.30542,54.50943]]}"
Regency Park,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30522,54.50981],[-1.30501,54.50983]]}"
Little Maltby Farm Bridle Path,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30629,54.50954],[-1.3052,54.50976]]}"
Regency Park,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30611,54.51068],[-1.30628,54.51058]]}"
North Shore Road,MiddlesbroughandStockton,14.55,"{""type"":""LineString"",""coordinates"":[[-1.3044,54.56691],[-1.30495,54.56682]]}"
North Shore Road,MiddlesbroughandStockton,14.55,"{""type"":""LineString"",""coordinates"":[[-1.30495,54.56682],[-1.30572,54.56673]]}"
,MiddlesbroughandStockton,7.3,"{""type"":""LineString"",""coordinates"":[[-1.27995,54.55739],[-1.28045,54.55742]]}"
University Boulevard,MiddlesbroughandStockton,5.45,"{""type"":""LineString"",""coordinates"":[[-1.30622,54.56305],[-1.30588,54.56321]]}"
Council of Europe Boulevard,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.30622,54.56305],[-1.30641,54.56359]]}"
Council of Europe Boulevard,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.30641,54.56359],[-1.30721,54.565]]}"
Council of Europe Boulevard,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.30721,54.565],[-1.30728,54.56521]]}"
Council of Europe Boulevard,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.30648,54.56662],[-1.30713,54.56615]]}"
Prince's Wharf,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.30568,54.56317],[-1.30559,54.5635]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.30491,54.56328],[-1.30559,54.5635]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.30559,54.5635],[-1.30644,54.56499]]}"
University Boulevard,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.30559,54.5631],[-1.3052,54.56296]]}"
University Boulevard,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.3052,54.56296],[-1.30567,54.56288]]}"
University Boulevard,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3052,54.56296],[-1.3047,54.56296]]}"
University Boulevard,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3047,54.56296],[-1.30462,54.56296]]}"
University Boulevard,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.30022,54.56294],[-1.30065,54.56304]]}"
University Boulevard,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.30065,54.56304],[-1.30023,54.56315]]}"
Harvard Avenue,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.29979,54.5629],[-1.29998,54.5627]]}"
Harvard Avenue,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.29998,54.5627],[-1.30011,54.56289]]}"
Harvard Avenue,MiddlesbroughandStockton,13.9,"{""type"":""LineString"",""coordinates"":[[-1.29998,54.5627],[-1.30017,54.56225]]}"
Harvard Avenue,MiddlesbroughandStockton,13.9,"{""type"":""LineString"",""coordinates"":[[-1.30017,54.56225],[-1.30039,54.56185]]}"
University,MiddlesbroughandStockton,5.45,"{""type"":""LineString"",""coordinates"":[[-1.30098,54.56042],[-1.30066,54.56043]]}"
Harvard Avenue,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.30098,54.56042],[-1.30084,54.56066]]}"
Harvard Avenue,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.30084,54.56066],[-1.30066,54.56043]]}"
Princeton Drive,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.30055,54.56038],[-1.30008,54.56027]]}"
Princeton Drive,MiddlesbroughandStockton,13.9,"{""type"":""LineString"",""coordinates"":[[-1.30008,54.56027],[-1.29903,54.56034]]}"
Princeton Drive,MiddlesbroughandStockton,13.9,"{""type"":""LineString"",""coordinates"":[[-1.29903,54.56034],[-1.29804,54.56051]]}"
Princeton Drive,MiddlesbroughandStockton,13.9,"{""type"":""LineString"",""coordinates"":[[-1.29804,54.56051],[-1.29778,54.56055]]}"
Princeton Drive,MiddlesbroughandStockton,13.9,"{""type"":""LineString"",""coordinates"":[[-1.29778,54.56055],[-1.294,54.56143]]}"
Princeton Drive,MiddlesbroughandStockton,12.4,"{""type"":""LineString"",""coordinates"":[[-1.294,54.56143],[-1.29391,54.56159]]}"
Princeton Drive,MiddlesbroughandStockton,12.4,"{""type"":""LineString"",""coordinates"":[[-1.29368,54.56147],[-1.294,54.56143]]}"
Princeton Drive,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.29347,54.56181],[-1.29317,54.56183]]}"
Princeton Drive,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.29317,54.56183],[-1.2933,54.56168]]}"
Princeton Drive,MiddlesbroughandStockton,13.9,"{""type"":""LineString"",""coordinates"":[[-1.29317,54.56183],[-1.29198,54.56217]]}"
Princeton Drive,MiddlesbroughandStockton,13.9,"{""type"":""LineString"",""coordinates"":[[-1.29198,54.56217],[-1.29,54.56257]]}"
Princeton Drive,MiddlesbroughandStockton,13.9,"{""type"":""LineString"",""coordinates"":[[-1.29,54.56257],[-1.28553,54.56307]]}"
Princeton Drive,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.28553,54.56307],[-1.28537,54.56331]]}"
Princeton Drive,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.28507,54.56315],[-1.28553,54.56307]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.28478,54.56336],[-1.28446,54.56317]]}"
,MiddlesbroughandStockton,7.3,"{""type"":""LineString"",""coordinates"":[[-1.28277,54.56041],[-1.28264,54.56034]]}"
Church Road,MiddlesbroughandStockton,18.2,"{""type"":""LineString"",""coordinates"":[[-1.30662,54.5675],[-1.30513,54.5678]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.27908,54.55885],[-1.27914,54.55902]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.27914,54.55902],[-1.27918,54.55911]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.27918,54.55911],[-1.27902,54.55907]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.27902,54.55907],[-1.27883,54.55898]]}"
Haydock Park Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.27918,54.55911],[-1.27963,54.55942]]}"
Haydock Park Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.27963,54.55942],[-1.27972,54.55964]]}"
Haydock Park Road,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.27963,54.55942],[-1.28004,54.55922]]}"
Haydock Park Road,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.28004,54.55922],[-1.2803,54.55909]]}"
Haydock Park Road,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.2803,54.55909],[-1.28053,54.55898]]}"
Haydock Park Road,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.28053,54.55898],[-1.28078,54.55886]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.28053,54.55898],[-1.28065,54.55907]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.28065,54.55907],[-1.28079,54.55917]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.28079,54.55917],[-1.2812,54.55945]]}"
Brantwood Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30434,54.51787],[-1.30426,54.51793]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.3059,54.52128],[-1.30609,54.52122]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.30609,54.52122],[-1.30618,54.5212]]}"
Stainforth Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30469,54.5206],[-1.30465,54.52071]]}"
Stainforth Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30465,54.52071],[-1.30452,54.52119]]}"
Stainforth Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30452,54.52119],[-1.30363,54.52144]]}"
Stainforth Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30363,54.52144],[-1.30313,54.52161]]}"
Stainforth Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30313,54.52161],[-1.30249,54.52181]]}"
Stainforth Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30249,54.52181],[-1.30212,54.52152]]}"
Stainforth Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30212,54.52152],[-1.30191,54.5211]]}"
Stainforth Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30191,54.5211],[-1.30186,54.52099]]}"
Stainforth Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30186,54.52099],[-1.30191,54.52047]]}"
Stainforth Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30191,54.52047],[-1.30269,54.52015]]}"
Stainforth Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30269,54.52015],[-1.30282,54.5201]]}"
Rufford Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30452,54.52119],[-1.30557,54.52104]]}"
Rufford Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30557,54.52104],[-1.30568,54.52103]]}"
Rufford Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30568,54.52103],[-1.30577,54.52103]]}"
Rufford Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30557,54.52104],[-1.30551,54.5209]]}"
Longshaw Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30363,54.52144],[-1.30374,54.52084]]}"
Longshaw Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30374,54.52084],[-1.30377,54.52069]]}"
Longshaw Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30374,54.52084],[-1.30355,54.52084]]}"
Ashridge Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30249,54.52181],[-1.30189,54.5223]]}"
Ashridge Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30189,54.5223],[-1.30173,54.52239]]}"
Ashridge Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30189,54.5223],[-1.30174,54.52219]]}"
Scarthwood Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30191,54.5211],[-1.30296,54.52062]]}"
Scarthwood Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30296,54.52062],[-1.30315,54.52052]]}"
Scarthwood Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30296,54.52062],[-1.30286,54.5205]]}"
Hawford Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30212,54.52152],[-1.3017,54.52165]]}"
Hawford Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3017,54.52165],[-1.30161,54.52182]]}"
Hawford Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3017,54.52165],[-1.30151,54.52162]]}"
Brimham Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30186,54.52099],[-1.30139,54.52102]]}"
Brimham Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30139,54.52102],[-1.30117,54.52092]]}"
Brimham Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30139,54.52102],[-1.30135,54.52116]]}"
Beadnell Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30191,54.52047],[-1.30087,54.52034]]}"
Beadnell Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30087,54.52034],[-1.30073,54.52019]]}"
Beadnell Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30087,54.52034],[-1.3008,54.52045]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30073,54.52019],[-1.30085,54.51988]]}"
Wheatear Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31235,54.52061],[-1.31315,54.52061]]}"
Wheatear Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31315,54.52061],[-1.31382,54.52065]]}"
Wheatear Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31382,54.52065],[-1.31438,54.52095]]}"
Wheatear Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31438,54.52095],[-1.31471,54.52169]]}"
Wheatear Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31471,54.52169],[-1.3147,54.52174]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30892,54.52546],[-1.30868,54.5254]]}"
Wheatear Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3147,54.52174],[-1.31378,54.52257]]}"
Wheatear Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31377,54.52257],[-1.31347,54.52265]]}"
Wheatear Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31347,54.52265],[-1.3129,54.52273]]}"
Wheatear Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3129,54.52273],[-1.31227,54.52274]]}"
Bunting Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31315,54.52061],[-1.31294,54.52128]]}"
Bunting Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31294,54.52128],[-1.3126,54.52155]]}"
